customer_id,recency_days,frequency,monetary_value,avg_order_value,days_since_signup,total_orders,support_tickets,age,churned
3799,104,7,754.83,266.4,201,2,1,28,1
3800,24,12,1171.71,262.14,180,4,0,33,0
3801,2,4,645.96,343.45,246,1,0,22,1
3802,82,18,1286.28,126.55,439,9,3,18,0
3803,102,15,3633.17,131.25,1147,27,1,50,0
3804,1,16,1835.21,253.52,275,7,0,43,0
3805,105,17,3688.54,191.05,755,19,0,40,0
3806,86,19,3459.91,127.98,1288,28,0,18,0
3807,80,4,1166.99,240.93,513,4,0,64,1
3808,2,15,1375.51,121.19,842,10,1,32,0
3809,216,8,908.44,157.14,236,4,1,48,0
3810,7,10,1582.73,115.99,565,12,0,18,0
3811,102,5,2005.94,342.87,660,5,1,37,0
3812,113,6,1380.34,675.19,145,1,0,44,1
3813,231,6,1826.82,589.25,218,2,4,44,1
3814,210,10,735.13,140.6,350,4,1,42,1
3815,23,9,552.42,142.08,252,3,0,47,0
3816,15,17,970.31,145.7,380,6,1,23,0
3817,42,5,545.99,255.37,127,1,0,42,1
3818,174,14,2195.21,100.25,1211,21,4,41,1
3819,91,10,728.91,46.22,804,16,3,43,1
3820,191,6,232.8,14.84,1500,17,0,41,1
3821,13,19,1434.99,315.5,160,4,3,20,0
3822,4,11,465.1,49.37,579,9,1,20,1
3823,1,10,893.7,213.62,254,3,1,18,1
3824,5,8,1695.58,583.55,179,2,0,52,0
3825,141,7,2986.02,233.39,776,13,1,52,1
3826,104,21,1719.2,143.87,449,10,3,52,0
3827,158,14,483.67,54.4,333,7,3,44,1
3828,33,14,2081.79,266.03,523,7,1,18,0
3829,54,2,371.57,157.96,226,1,0,24,1
3830,14,12,328.83,78.59,220,3,0,42,0
3831,33,17,1764.75,331.87,261,4,0,42,0
3832,11,13,437.98,32.56,873,13,0,36,0
3833,52,19,4798.7,244.07,830,18,4,45,0
3834,1,13,891.4,299.53,154,2,4,40,0
3835,25,24,2797.78,69.42,1180,37,3,41,0
3836,305,9,1211.6,177.68,424,6,1,30,1
3837,365,7,900.13,149.12,573,5,2,54,1
3838,103,11,1353.34,241.27,254,4,0,33,1
3839,21,15,1131.42,116.07,439,9,0,20,0
3840,15,11,638.09,164.69,178,3,0,28,0
3841,2,11,2046.26,442.81,241,4,3,34,0
3842,44,4,190.42,22.63,736,8,1,54,1
3843,38,15,1833.71,166.79,747,11,1,39,1
3844,4,19,1756.42,131.03,590,12,2,37,0
3845,151,8,765.69,200.2,318,3,1,21,1
3846,76,9,975.98,284.71,152,2,0,51,1
3847,39,4,457.67,31.39,939,11,1,30,1
3848,141,9,2542.09,231.33,781,9,1,38,1
3849,38,9,1194.08,484.99,86,1,0,62,0
3850,123,13,1331.55,106.09,755,12,1,47,0
3851,57,3,2283.74,583.5,333,3,1,18,1
3852,71,10,1528.65,144.26,674,8,0,18,0
3853,6,16,2331.52,883.62,129,2,1,39,0
3854,24,5,86.34,29.13,264,2,3,21,1
3855,75,10,650.81,51.32,461,10,2,49,0
3856,36,11,1549.74,64.33,1212,26,1,40,0
3857,12,3,484.01,149.8,462,2,1,42,1
3858,12,8,487.76,45.89,852,10,0,29,0
3859,80,13,1740.66,199.93,505,8,1,66,0
3860,77,12,378.67,55.26,493,5,3,75,1
3861,67,20,3056.04,216.65,611,15,1,35,0
3862,91,10,621.68,129.81,416,5,0,45,1
3863,249,7,1410.99,158.4,724,7,3,41,1
3864,271,7,3028.11,786.97,189,3,1,36,1
3865,33,17,955.86,82.08,418,11,2,27,0
3866,109,9,174.78,13.77,1275,12,1,23,1
3867,110,4,740.12,221.59,874,3,0,22,1
3868,13,11,325.04,47.48,534,6,0,46,1
3869,111,9,1058.44,111.15,800,9,0,32,1
3870,125,12,2037.56,112.75,1074,19,1,18,1
3871,3,4,718.81,425.16,75,1,4,46,1
3872,41,18,573.92,67.05,356,7,4,39,0
3873,18,14,1050.83,172.06,264,5,3,60,0
3874,213,6,275.19,142.48,137,1,0,45,1
3875,4,23,3133.38,85.06,1386,33,1,18,0
3876,80,8,642.01,64.61,630,10,0,18,1
3877,74,10,1566.82,122.0,782,12,1,29,1
3878,7,17,1230.32,183.77,272,5,0,30,0
3879,111,7,1715.99,283.1,351,5,5,54,1
3880,23,8,722.87,108.26,431,5,0,39,1
3881,88,8,1338.5,185.3,561,6,0,57,1
3882,17,16,1596.82,126.43,708,9,2,20,0
3883,40,5,1275.35,231.09,679,5,3,54,1
3884,34,2,262.61,83.44,368,2,1,50,0
3885,38,26,2917.5,97.98,1099,26,1,18,0
3886,58,16,1572.18,86.05,966,17,4,59,1
3887,45,15,1355.88,126.63,524,11,0,41,0
3888,10,13,2618.02,347.94,442,7,0,45,0
3889,81,6,3352.76,797.42,348,4,0,27,0
3890,19,9,1062.64,131.34,563,6,1,59,0
3891,42,7,1344.45,68.1,935,16,4,22,1
3892,291,11,1673.74,233.12,449,6,0,52,0
3893,150,5,743.58,287.94,289,2,1,52,1
3894,22,11,2305.33,355.0,443,6,0,25,0
3895,18,7,1433.25,155.31,531,9,0,69,1
3896,70,3,731.18,219.35,178,2,3,43,1
3897,7,4,1000.11,481.37,143,1,0,49,0
3898,55,3,787.22,252.76,294,2,0,18,1
3899,33,19,4983.83,207.16,1098,24,2,71,0
3900,365,2,841.13,113.37,902,7,1,21,1
3901,2,5,705.84,352.41,115,1,0,55,0
3902,156,8,2202.35,653.64,212,2,1,25,1
3903,224,4,842.37,111.61,700,6,0,30,1
3904,74,10,1921.53,340.3,322,5,0,51,0
3905,52,12,3051.28,347.4,583,9,2,55,1
3906,12,5,801.14,419.26,121,1,0,20,1
3907,96,3,577.31,137.91,436,3,1,56,1
3908,107,6,1440.83,337.86,406,3,1,55,1
3909,79,12,2147.26,130.14,785,15,2,25,0
3910,6,5,2109.46,484.88,561,4,3,63,1
3911,107,11,708.54,111.35,476,5,0,18,0
3912,18,9,1667.99,761.65,97,1,1,30,0
3913,18,16,2802.15,103.05,1300,25,1,47,0
3914,23,23,1566.06,93.2,668,16,2,27,0
3915,77,10,984.25,236.96,255,3,0,43,1
3916,64,7,786.13,125.29,468,5,0,43,1
3917,95,6,532.43,111.34,329,4,0,37,1
3918,64,16,777.84,84.24,375,7,0,52,0
3919,83,11,1781.46,99.89,894,16,0,36,0
3920,29,4,160.16,52.61,211,2,0,43,1
3921,67,17,744.88,38.73,686,19,0,57,1
3922,116,9,885.94,39.54,917,20,2,51,1
3923,3,13,3171.35,230.58,619,11,0,51,0
3924,233,4,1942.51,339.59,388,5,0,22,1
3925,4,4,1828.91,569.25,242,3,2,47,0
3926,86,15,2209.42,543.93,268,3,0,26,1
3927,60,17,3776.49,245.4,475,15,0,20,0
3928,27,10,2020.07,285.13,449,6,3,38,1
3929,42,13,3421.56,181.97,741,17,0,26,0
3930,182,9,2387.04,1266.28,129,1,0,51,1
3931,129,12,1448.0,78.06,887,17,2,52,1
3932,40,1,1991.57,149.87,1500,11,0,18,0
3933,34,11,1627.47,181.13,414,8,0,27,0
3934,17,10,245.95,35.74,371,5,3,18,1
3935,39,10,1931.69,526.12,396,3,0,33,0
3936,71,12,901.36,139.3,464,6,0,46,0
3937,38,14,7660.42,1212.38,351,6,1,36,0
3938,75,17,496.67,220.6,76,1,0,31,0
3939,83,21,909.44,100.99,390,8,2,59,0
3940,29,7,2687.13,468.97,483,6,0,18,1
3941,86,5,515.91,37.39,946,11,1,58,1
3942,44,18,3113.7,494.38,209,5,1,31,0
3943,8,6,609.29,35.73,1181,16,1,38,1
3944,27,5,1068.7,169.36,334,5,0,32,1
3945,9,9,550.96,131.63,230,3,2,63,0
3946,112,11,1280.91,112.13,668,10,1,21,0
3947,87,9,822.54,101.6,307,6,1,40,1
3948,109,12,1057.57,157.14,420,5,1,47,1
3949,75,9,1863.69,219.81,440,7,1,18,1
3950,63,2,141.89,32.41,644,2,0,26,1
3951,44,11,2205.39,280.19,411,6,0,37,0
3952,34,3,1183.04,296.15,381,3,2,26,0
3953,140,12,3388.37,401.97,328,7,3,27,1
3954,43,11,2147.46,215.85,603,8,0,34,0
3955,16,11,1387.92,272.24,295,4,0,49,1
3956,95,11,1348.62,72.79,966,17,0,34,0
3957,31,7,5870.83,691.94,443,8,0,56,0
3958,20,5,746.2,380.33,102,1,1,25,1
3959,123,6,2070.27,254.12,531,7,1,21,1
3960,30,21,2476.77,169.93,589,12,1,68,1
3961,11,21,4181.1,170.99,972,23,1,30,0
3962,69,15,2376.98,385.77,250,4,0,20,0
3963,101,16,664.03,199.03,223,3,0,18,0
3964,22,25,3211.95,150.17,658,17,0,56,0
3965,23,1,1744.43,292.86,876,5,0,34,0
3966,1,9,985.5,187.84,242,4,0,36,0
3967,159,6,548.47,77.36,518,6,1,37,0
3968,33,18,1067.33,134.8,416,7,0,55,1
3969,180,4,2064.9,924.64,249,1,0,37,1
3970,93,7,1374.32,209.2,400,6,0,75,0
3971,47,11,2757.2,213.15,837,13,0,42,0
3972,74,15,1354.59,146.36,444,8,0,55,0
3973,32,1,556.68,147.3,385,3,0,52,1
3974,17,6,1576.34,462.61,636,3,0,39,1
3975,13,3,196.72,25.58,885,7,1,31,0
3976,149,16,797.87,165.69,206,4,0,44,1
3977,117,2,1466.63,244.52,532,4,3,47,1
3978,201,9,894.37,193.55,336,4,0,31,1
3979,100,11,1646.48,265.39,446,5,3,42,1
3980,32,12,1016.97,122.41,668,8,0,58,0
3981,198,10,973.21,110.6,355,8,1,71,1
3982,61,11,5533.41,806.2,409,5,0,52,0
3983,189,11,1362.96,88.43,795,14,1,67,1
3984,17,8,3505.6,433.46,579,8,0,30,0
3985,34,8,167.83,72.97,403,2,2,50,1
3986,26,18,630.41,63.76,475,8,2,60,0
3987,0,6,1642.7,348.57,452,3,0,26,1
3988,90,7,1380.79,687.79,96,1,0,32,1
3989,166,9,2314.41,395.32,481,5,2,66,1
3990,164,13,3045.57,805.33,156,3,0,25,0
3991,131,4,2014.09,369.44,869,5,3,19,1
3992,18,14,814.36,212.78,153,3,3,62,0
3993,31,13,363.77,41.98,324,7,0,57,0
3994,30,7,1537.35,398.08,281,3,0,46,1
3995,31,20,3403.33,125.21,1071,23,2,39,0
3996,41,12,4589.99,279.12,847,13,0,33,0
3997,128,17,1188.71,666.31,49,1,0,44,0
3998,7,13,950.69,174.54,429,5,0,63,0
3999,103,9,933.54,245.45,180,2,0,43,1
4000,51,16,2203.36,246.57,482,9,0,72,0
4001,87,8,3159.92,291.61,658,10,0,26,1
4002,159,10,1257.51,154.19,509,8,1,39,1
4003,228,5,650.76,90.17,684,5,1,34,0
4004,0,8,1744.74,409.07,361,3,0,23,0
4005,144,8,1332.87,176.99,520,6,1,37,1
4006,9,23,3774.37,175.85,669,20,4,46,1
4007,11,11,1034.33,173.99,315,5,0,47,0
4008,179,8,533.29,104.07,227,3,0,72,1
4009,223,6,625.75,197.19,270,2,0,46,1
4010,34,11,987.65,117.3,399,7,1,57,0
4011,4,7,1082.26,126.43,437,7,2,40,1
4012,107,14,905.47,73.19,540,11,0,65,0
4013,140,8,1441.03,589.93,250,2,2,75,1
4014,15,13,1319.95,130.47,681,9,2,47,0
4015,281,11,427.02,19.92,1220,17,3,25,1
4016,103,12,1897.01,336.56,283,5,0,31,1
4017,49,3,1858.05,168.54,1500,11,0,44,1
4018,46,7,1340.14,65.1,1318,21,2,46,1
4019,21,21,871.14,67.24,436,11,1,50,0
4020,99,9,844.74,117.41,391,7,1,46,0
4021,81,3,526.97,278.44,267,1,1,40,1
4022,116,7,1873.64,224.14,744,8,0,30,1
4023,51,12,404.25,42.24,456,9,1,46,0
4024,4,4,2534.86,695.08,489,3,0,67,1
4025,132,14,320.92,54.04,231,5,1,55,1
4026,35,17,2954.21,180.18,758,16,0,48,0
4027,73,18,1471.95,157.17,370,8,1,55,0
4028,21,8,183.6,44.01,191,3,1,34,0
4029,12,25,2127.26,276.06,413,8,0,32,0
4030,31,11,159.15,30.14,242,4,0,28,0
4031,18,24,2352.2,67.02,973,33,4,38,0
4032,22,12,1209.22,48.53,1308,23,1,33,0
4033,24,14,883.37,82.76,421,10,0,58,0
4034,10,12,2730.18,194.22,833,11,0,32,0
4035,0,17,4251.71,230.13,820,16,1,27,0
4036,196,20,896.85,438.59,30,1,0,69,1
4037,4,15,167.74,28.16,270,5,5,33,0
4038,38,1,769.74,168.77,470,3,0,42,1
4039,145,5,798.71,276.86,321,2,0,46,1
4040,0,7,1004.06,313.21,254,2,0,22,1
4041,127,3,1221.06,136.95,854,8,2,58,1
4042,42,6,538.86,148.94,312,3,2,49,1
4043,21,1,528.75,76.93,540,6,0,63,1
4044,12,6,1454.17,153.57,809,9,3,29,0
4045,97,19,599.76,19.75,1008,26,1,41,0
4046,25,8,796.6,224.11,191,2,0,40,1
4047,38,16,448.17,97.55,205,4,0,43,0
4048,33,8,938.4,108.06,502,9,5,18,1
4049,147,9,294.76,167.58,75,1,1,41,1
4050,13,3,1440.48,645.33,213,1,0,18,1
4051,224,19,889.87,37.98,912,21,0,45,0
4052,1,7,561.31,74.67,648,5,0,18,1
4053,15,11,2573.79,294.08,399,7,0,18,0
4054,51,5,466.55,114.98,588,3,2,52,1
4055,15,6,546.2,63.05,676,8,1,31,1
4056,21,8,398.02,200.02,141,1,1,25,1
4057,351,5,345.58,94.61,308,3,0,59,1
4058,67,10,1988.07,216.86,987,9,0,44,0
4059,3,4,760.76,189.7,508,3,0,53,1
4060,35,19,3517.45,313.25,528,11,0,37,0
4061,50,17,1079.69,154.69,422,6,1,75,0
4062,32,5,1148.78,635.39,96,1,1,30,0
4063,172,6,1309.14,491.49,279,2,2,66,1
4064,105,14,5117.73,476.9,566,10,3,39,0
4065,25,22,397.4,45.88,313,8,0,18,0
4066,92,13,541.55,140.79,197,3,1,47,1
4067,50,12,2629.85,511.59,218,4,1,44,0
4068,122,9,2344.17,219.35,999,11,0,24,0
4069,27,26,1262.67,105.35,301,9,1,26,0
4070,7,13,3544.29,200.93,881,17,2,39,0
4071,21,17,1094.25,105.04,529,10,1,45,1
4072,67,11,2286.45,325.19,368,6,0,18,0
4073,244,7,532.82,126.75,245,3,0,55,1
4074,144,12,1364.85,126.45,659,11,0,32,1
4075,133,9,3557.82,181.24,816,16,1,20,0
4076,66,3,759.77,81.46,699,9,1,54,1
4077,17,2,50.0,24.05,154,1,1,39,1
4078,1,4,269.32,77.59,300,2,1,58,1
4079,28,13,824.95,120.32,327,6,0,46,0
4080,109,8,288.12,125.92,79,1,1,39,1
4081,21,8,515.02,91.91,584,4,0,37,0
4082,12,28,2776.65,159.68,638,16,0,47,0
4083,9,8,1993.69,315.13,624,6,1,33,0
4084,83,12,516.57,94.41,561,5,0,27,1
4085,24,9,2344.03,484.18,347,4,0,49,0
4086,66,12,850.29,225.41,238,3,0,37,0
4087,52,10,226.95,60.44,346,3,0,40,1
4088,294,16,1196.59,106.12,532,9,3,56,1
4089,164,18,1762.71,90.28,931,22,0,38,1
4090,40,5,1046.48,109.3,456,8,0,40,0
4091,130,5,2119.88,299.71,446,5,0,31,1
4092,38,9,1135.72,470.43,86,1,1,46,1
4093,20,13,2248.59,174.99,555,9,1,45,0
4094,0,13,1410.36,80.1,972,15,5,53,1
4095,73,17,2405.28,289.8,401,7,0,31,0
4096,19,16,1521.24,160.56,381,8,0,33,1
4097,44,12,1274.09,204.11,331,5,2,51,0
4098,13,8,423.05,42.73,673,8,0,43,1
4099,4,9,367.26,190.79,82,1,0,26,1
4100,79,17,2704.5,192.02,881,14,4,59,0
4101,19,18,2789.29,363.84,369,7,1,18,0
4102,20,10,275.3,23.69,562,8,1,51,0
4103,23,6,175.3,29.9,706,5,0,21,1
4104,8,7,1041.85,335.96,216,2,1,68,1
4105,1,17,2416.02,228.2,427,9,4,18,0
4106,13,14,319.52,51.5,364,6,0,57,0
4107,111,11,512.85,135.25,177,3,1,38,1
4108,304,7,383.4,26.99,812,11,1,34,1
4109,59,4,661.73,148.02,344,4,1,42,0
4110,128,6,1903.59,426.96,171,3,0,49,1
4111,18,15,2887.33,305.13,445,8,0,26,0
4112,103,0,1406.37,691.79,134,1,0,27,1
4113,174,6,1898.85,397.09,313,3,3,49,1
4114,64,12,1493.65,205.83,525,6,0,18,0
4115,95,6,481.23,211.54,122,1,1,31,1
4116,6,16,2268.57,199.37,646,10,0,75,0
4117,30,11,3548.67,473.03,460,7,0,25,0
4118,2,4,1422.04,281.57,709,5,1,57,1
4119,10,16,4083.08,398.03,704,11,0,31,0
4120,21,15,374.89,56.3,305,5,0,47,0
4121,201,13,1859.1,323.85,311,6,0,49,1
4122,3,7,1673.26,305.67,588,4,3,56,1
4123,48,5,1084.23,313.33,190,2,1,36,0
4124,94,14,1441.77,353.01,191,3,0,69,1
4125,49,11,2933.59,557.66,275,4,0,31,0
4126,44,21,1961.16,453.04,145,3,0,43,0
4127,198,9,1007.69,311.28,170,2,0,43,1
4128,77,9,2125.91,586.78,175,3,0,23,0
4129,95,12,379.89,53.7,345,6,1,35,1
4130,3,3,556.5,127.68,333,3,0,42,0
4131,128,5,1273.89,108.59,776,9,0,33,1
4132,39,10,2038.31,261.65,349,6,0,75,0
4133,1,10,1027.23,196.03,405,4,1,27,1
4134,106,18,1767.97,43.98,1168,39,1,57,0
4135,223,10,1478.97,762.72,51,1,2,52,1
4136,58,14,782.62,78.42,493,9,0,39,0
4137,160,9,1950.91,293.33,370,6,1,27,1
4138,16,8,547.78,67.18,526,7,1,28,0
4139,69,8,381.54,97.6,288,3,2,32,1
4140,31,20,1360.8,136.44,347,8,0,18,0
4141,2,8,2360.58,192.98,905,12,1,24,0
4142,74,8,1498.06,310.89,583,4,0,18,1
4143,49,17,2782.72,257.04,360,11,3,60,0
4144,3,13,478.59,134.13,243,3,2,49,0
4145,15,13,1842.52,769.56,190,2,0,51,0
4146,26,7,657.14,190.34,302,3,0,48,1
4147,13,14,2990.51,516.61,382,5,0,42,0
4148,55,20,4999.37,184.17,1165,30,0,61,0
4149,51,12,1935.73,206.47,470,10,1,30,0
4150,29,14,762.54,119.97,265,5,0,41,0
4151,30,19,1541.13,692.11,51,1,0,51,1
4152,215,14,1017.77,214.45,237,3,1,20,1
4153,8,8,1384.02,343.64,302,3,0,75,1
4154,16,6,2694.94,300.46,500,7,1,40,1
4155,46,16,1526.72,258.32,310,6,3,42,1
4156,285,8,1650.42,76.85,1198,16,0,58,1
4157,103,7,621.61,98.07,364,5,0,53,1
4158,109,14,1090.52,81.11,792,14,0,40,1
4159,111,3,698.01,353.68,114,1,2,41,1
4160,4,18,665.08,59.92,412,11,2,18,0
4161,24,11,591.27,105.95,239,4,3,31,0
4162,58,8,342.46,22.52,806,12,0,47,1
4163,5,4,390.49,138.39,325,2,0,46,0
4164,36,10,1406.48,70.29,920,20,1,58,0
4165,18,7,1845.65,247.67,641,7,0,38,0
4166,63,16,1871.46,308.0,295,5,1,19,0
4167,5,21,2823.24,662.45,187,4,2,55,0
4168,121,6,1011.27,343.23,250,2,1,61,1
4169,68,5,1427.33,307.25,348,4,0,53,1
4170,30,13,2607.91,227.09,638,11,0,37,0
4171,10,11,1865.32,186.23,421,7,0,55,0
4172,70,14,2261.48,131.72,712,17,2,75,0
4173,99,19,5778.0,257.14,964,23,0,41,0
4174,151,5,2768.2,433.75,436,6,0,20,1
4175,10,9,1849.21,430.12,203,3,1,31,0
4176,316,5,892.99,196.23,542,4,0,49,1
4177,20,20,976.51,25.08,1278,33,0,18,0
4178,13,21,4526.16,233.88,737,19,7,42,0
4179,28,15,2154.96,253.6,515,7,4,45,0
4180,38,11,165.14,28.88,224,4,0,63,1
4181,62,10,2169.56,324.96,373,5,5,59,1
4182,64,5,300.42,166.6,120,1,1,52,1
4183,11,16,75.66,27.89,178,2,1,18,0
4184,23,10,1515.7,237.3,549,5,0,53,0
4185,93,11,1693.05,831.39,98,1,1,50,1
4186,18,8,1879.96,325.85,336,4,0,43,0
4187,86,9,1464.39,809.33,163,1,1,18,0
4188,106,8,2088.38,574.76,185,3,2,28,1
4189,107,7,62.51,10.73,442,4,0,22,1
4190,103,7,1044.31,213.1,251,3,3,18,1
4191,24,4,1665.66,981.45,138,1,0,39,1
4192,37,11,1770.27,272.5,288,6,0,28,0
4193,42,12,1458.71,372.25,134,3,2,75,0
4194,204,11,764.46,35.88,886,19,2,37,1
4195,31,6,621.9,83.86,660,6,1,59,1
4196,224,5,307.37,51.3,659,5,2,18,1
4197,116,18,3259.99,611.7,233,5,0,32,0
4198,86,16,621.45,52.56,560,10,0,41,0
4199,104,0,561.47,207.47,485,2,0,26,1
4200,46,12,245.85,56.77,246,3,0,33,0
4201,10,3,2217.35,378.15,403,4,0,36,0
4202,53,5,647.6,323.44,115,1,1,36,1
4203,1,11,2334.8,626.43,191,3,0,67,0
4204,56,3,1016.96,184.96,396,5,1,45,1
4205,78,6,1346.29,239.42,300,4,3,47,1
4206,35,11,614.88,117.85,529,5,4,48,1
4207,8,14,744.15,95.45,251,6,0,49,0
4208,96,5,1246.97,431.42,331,2,0,38,1
4209,124,12,579.32,63.69,419,7,1,35,1
4210,84,4,57.72,19.86,236,2,0,42,1
4211,48,18,245.59,30.15,327,7,1,57,0
4212,44,5,87.51,17.09,483,4,0,56,1
4213,79,10,610.72,28.83,1039,22,0,36,1
4214,26,10,2268.16,607.35,237,3,0,51,1
4215,63,9,120.1,25.62,301,4,1,37,0
4216,34,2,1553.28,408.37,732,2,0,40,1
4217,77,5,1203.31,108.88,845,10,2,32,1
4218,47,8,1275.54,144.89,594,9,0,37,0
4219,19,8,910.89,61.72,832,13,1,60,1
4220,18,16,475.09,110.12,227,4,2,41,0
4221,95,9,1938.43,193.15,784,10,0,42,0
4222,15,2,1654.59,264.02,675,5,0,18,0
4223,24,10,682.95,220.81,183,2,1,35,0
4224,103,5,124.96,33.07,335,2,0,36,0
4225,1,12,779.95,390.95,65,1,1,27,0
4226,0,7,2145.27,322.28,460,5,0,40,0
4227,35,10,404.57,34.11,775,9,0,33,1
4228,229,7,2691.68,1033.29,290,2,1,41,1
4229,3,8,1231.95,377.92,201,2,0,41,1
4230,183,5,2975.48,892.14,190,3,3,25,1
4231,55,12,592.43,69.41,414,6,1,34,0
4232,5,20,1706.25,108.75,591,12,0,41,0
4233,113,14,3856.66,167.6,1052,23,2,57,1
4234,3,13,1310.11,699.48,59,1,0,43,0
4235,32,24,1172.53,64.61,975,21,6,30,0
4236,59,15,1870.0,218.25,476,7,1,45,0
4237,76,12,3032.83,425.64,753,6,0,65,0
4238,15,17,779.06,79.98,651,10,0,53,0
4239,19,15,788.62,108.96,432,6,1,48,1
4240,127,12,786.8,162.87,421,4,5,50,1
4241,27,15,2008.45,165.9,539,9,1,61,0
4242,57,7,747.67,166.82,353,4,2,56,1
4243,42,10,2921.39,423.67,373,8,0,48,0
4244,8,25,6627.42,321.55,609,18,0,56,1
4245,36,11,1263.17,270.64,236,5,1,23,0
4246,2,21,4831.62,269.89,796,19,1,18,0
4247,9,18,2902.44,145.31,756,21,0,42,0
4248,107,16,1855.11,271.23,302,6,1,41,0
4249,164,14,522.23,52.97,613,9,0,31,1
4250,1,4,1620.59,284.49,565,5,1,52,0
4251,25,13,708.07,121.35,280,5,1,18,0
4252,169,15,758.03,44.68,642,12,0,31,1
4253,100,6,2581.83,203.94,1018,12,0,32,1
4254,0,14,969.95,63.96,813,17,0,18,0
4255,8,8,866.6,307.8,136,2,1,62,0
4256,92,11,2472.37,234.41,577,8,0,19,0
4257,83,9,5033.85,403.73,735,11,1,31,0
4258,156,8,1014.99,286.82,267,3,0,53,1
4259,122,2,943.7,197.59,797,4,0,49,1
4260,228,6,365.13,103.01,245,3,0,23,1
4261,61,6,2253.19,395.77,350,5,0,50,1
4262,15,21,7408.66,1386.21,252,5,1,44,0
4263,10,7,1186.27,316.0,222,3,1,74,0
4264,0,13,1099.19,125.57,538,8,0,46,0
4265,11,4,577.94,310.31,147,1,0,37,0
4266,53,17,3532.77,333.49,364,7,1,27,0
4267,37,10,216.02,40.11,539,4,0,28,0
4268,82,20,4568.38,709.97,255,6,0,27,0
4269,29,8,3998.11,256.2,881,12,3,60,0
4270,25,17,406.36,56.53,384,7,5,40,0
4271,71,8,4930.97,416.06,1116,11,0,48,0
4272,166,16,484.29,145.43,133,2,0,62,1
4273,68,7,1895.37,239.66,552,7,1,18,1
4274,17,13,2281.12,157.42,484,12,0,59,0
4275,34,11,3464.5,746.61,324,4,0,40,0
4276,201,6,1647.48,312.27,433,5,0,46,1
4277,100,15,1180.26,73.34,605,15,1,27,1
4278,2,10,4952.26,525.29,677,10,0,28,0
4279,17,16,3095.49,478.7,393,6,0,47,0
4280,64,11,1426.61,169.2,557,8,1,75,0
4281,75,18,932.75,164.97,235,5,0,55,0
4282,8,13,2992.24,260.38,685,10,0,58,0
4283,54,8,2323.57,146.74,985,15,0,37,0
4284,66,5,521.9,66.52,718,7,3,30,1
4285,9,9,682.65,114.68,253,5,1,28,0
4286,33,17,2250.74,431.08,208,4,1,32,0
4287,0,10,1023.66,36.66,1500,26,0,18,0
4288,92,7,1147.37,158.66,946,5,0,29,1
4289,4,16,5346.59,470.33,679,9,0,31,0
4290,11,10,2078.84,94.65,1025,20,2,37,1
4291,120,7,236.89,29.34,424,6,3,41,0
4292,35,13,611.24,48.82,671,12,0,45,0
4293,79,12,1274.35,132.23,875,10,1,39,0
4294,77,9,284.35,54.11,353,4,0,31,0
4295,13,5,1430.21,177.66,577,8,1,18,0
4296,11,14,1938.12,109.85,817,19,1,31,0
4297,60,18,397.68,57.15,197,5,1,25,0
4298,16,15,3286.63,547.83,329,5,3,46,1
4299,41,10,1431.67,102.64,806,11,0,53,1
4300,100,17,1443.14,134.87,492,7,1,54,0
4301,22,11,2996.32,391.06,451,7,2,51,0
4302,31,8,822.09,102.28,416,6,0,37,0
4303,28,8,298.2,21.55,857,10,0,32,1
4304,100,9,2200.77,558.78,214,3,1,28,1
4305,31,5,826.9,113.0,313,6,0,18,1
4306,34,10,884.27,284.28,146,2,2,54,0
4307,63,6,656.98,226.9,345,2,0,37,1
4308,45,14,1157.62,129.95,477,9,0,21,0
4309,25,5,1096.1,545.9,86,1,0,27,1
4310,66,10,1234.4,325.71,238,3,1,26,1
4311,29,12,1207.94,149.07,492,7,1,40,1
4312,37,15,1660.75,132.05,571,11,2,56,0
4313,30,14,824.11,41.41,1164,20,0,34,1
4314,100,13,2447.53,185.06,626,11,0,18,0
4315,48,15,698.11,75.41,383,8,1,37,0
4316,365,1,1775.95,481.81,468,2,0,37,1
4317,48,10,1328.34,121.7,479,8,0,36,0
4318,153,11,197.21,40.52,314,4,1,30,1
4319,59,11,1711.27,188.81,506,9,2,43,0
4320,155,11,3027.92,496.24,303,5,2,40,1
4321,79,9,1490.46,167.68,522,8,0,39,0
4322,7,16,1937.31,219.56,416,9,0,46,0
4323,6,14,1928.94,220.92,371,8,2,33,0
4324,86,16,2244.69,265.85,378,8,0,32,0
4325,64,18,1466.73,118.91,691,11,1,60,0
4326,30,21,1043.54,72.86,651,13,2,48,0
4327,25,24,971.19,99.21,358,7,0,52,0
4328,81,8,1042.06,112.95,675,10,1,58,1
4329,50,15,1844.28,220.2,410,8,2,47,1
4330,12,18,3175.97,264.64,415,9,0,53,0
4331,163,6,1319.33,437.74,314,2,5,18,1
4332,95,6,1172.79,124.71,1091,10,0,43,1
4333,67,14,3367.23,190.36,1023,16,1,37,0
4334,30,23,1151.65,163.8,268,7,0,65,0
4335,218,8,2151.33,564.11,344,4,0,53,1
4336,0,14,1008.48,90.94,548,10,1,30,0
4337,85,10,658.03,84.14,613,6,0,45,0
4338,250,15,1425.61,305.85,200,3,0,42,1
4339,73,4,788.76,289.99,227,2,0,46,1
4340,33,28,1352.75,678.47,30,1,0,24,0
4341,109,11,2715.85,272.63,614,8,0,45,0
